Thursday, January 13, 2022 11:51:28.390 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=162.142.125.20(scanner-01.ch1.censys-scanner.com) DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=44 TOS=0x00 PREC=0x00 TTL=44 ID=52708 PROTO=TCP SPT=42189 DPT=50001 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:51:21.638 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=45.143.203.59 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=247 ID=42856 PROTO=TCP SPT=58194 DPT=12317 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:51:13.985 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=209.141.58.254 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=247 ID=54321 PROTO=TCP SPT=50788 DPT=22 WINDOW=65535 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:50:53.714 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=45.143.200.50 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=238 ID=49957 PROTO=TCP SPT=52936 DPT=18390 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:50:48.937 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=92.63.197.14 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=245 ID=47994 PROTO=TCP SPT=44713 DPT=8039 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:50:42.862 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=62.233.50.171 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=241 ID=60011 PROTO=TCP SPT=41630 DPT=11783 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:50:30.814 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=110.35.186.24 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=53 ID=14887 PROTO=TCP SPT=43072 DPT=55555 WINDOW=64280 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:50:24.525 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=183.136.226.4 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=42 TOS=0x00 PREC=0x00 TTL=113 ID=2281 PROTO=UDP SPT=63667 DPT=1194 LEN=22 
Thursday, January 13, 2022 11:50:22.921 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=193.203.231.129(acs.sia.eu) DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=52 ID=47279 DF PROTO=TCP SPT=443 DPT=17599 WINDOW=1400 RES=0x00 ACK URGP=0 
Thursday, January 13, 2022 11:50:21.489 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=167.94.138.95(scanner-14.ch1.censys-scanner.com) DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=44 TOS=0x00 PREC=0x00 TTL=43 ID=62351 PROTO=TCP SPT=12516 DPT=9908 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:50:16.205 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=193.203.231.129(acs.sia.eu) DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=52 ID=49741 DF PROTO=TCP SPT=443 DPT=17599 WINDOW=1400 RES=0x00 ACK URGP=0 
Thursday, January 13, 2022 11:50:11.353 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=5.188.159.169 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=239 ID=30749 PROTO=TCP SPT=58454 DPT=25430 WINDOW=1024 RES=0x00 SYN URGP=0 
